date,open,high,low,close,volume
2015-08-07,5043.96,5055.56,5006.15,5043.54,0
2015-08-06,5146.63,5149.93,5035.41,5056.44,0
2015-08-05,5132.77,5175.26,5131.86,5139.94,0
2015-08-04,5110.95,5125.9,5092.46,5105.55,0
2015-08-03,5134.34,5143.08,5082.32,5115.38,0
2015-07-31,5148.18,5155.02,5122.37,5128.28,0
2015-07-30,5100.3,5135.65,5070.62,5128.78,0
2015-07-29,5097.86,5117.84,5080.04,5111.73,0
2015-07-28,5063.44,5097.69,5025.61,5089.21,0
2015-07-27,5055.92,5072.88,5032.69,5039.78,0
2015-07-24,5166.91,5167.54,5084.51,5088.63,0
2015-07-23,5180.33,5197.0,5137.64,5146.41,0
2015-07-22,5146.02,5184.74,5145.78,5171.77,0
2015-07-21,5219.2,5229.0,5196.3,5208.12,0
2015-07-20,5223.18,5231.94,5201.49,5218.86,0
2015-07-17,5196.11,5210.16,5183.23,5210.14,0
2015-07-16,5138.18,5163.18,5128.56,5163.18,0
2015-07-15,5111.11,5125.32,5088.12,5098.94,0
2015-07-14,5077.12,5116.52,5075.12,5104.89,0
2015-07-13,5037.27,5074.81,5036.68,5071.51,0
2015-07-10,4981.24,5008.05,4966.51,4997.7,0
2015-07-09,4976.15,4982.19,4920.4,4922.4,0
2015-07-08,4953.97,4965.45,4901.51,4909.76,0
2015-07-07,4993.75,5001.99,4902.21,4997.46,0
2015-07-06,4963.79,5020.71,4960.93,4991.94,0
2015-07-02,5024.3,5027.47,4990.74,5009.21,0
2015-07-01,5029.04,5038.55,4994.46,5013.12,0
2015-06-30,5000.14,5008.76,4968.26,4986.87,0
2015-06-29,5021.2,5051.01,4956.23,4958.47,0
2015-06-26,5113.25,5121.47,5060.82,5080.51,0
2015-06-25,5139.48,5141.71,5102.16,5112.19,0
2015-06-24,5151.38,5164.36,5121.64,5122.41,0
2015-06-23,5161.68,5163.41,5139.33,5160.09,0
2015-06-22,5147.87,5162.13,5142.78,5153.97,0
2015-06-19,5139.76,5140.17,5113.94,5117.0,0
2015-06-18,5082.06,5143.32,5082.03,5132.95,0
2015-06-17,5067.68,5080.11,5042.25,5064.88,0
2015-06-16,5023.57,5063.06,5022.56,5055.55,0
2015-06-15,5011.79,5035.37,4985.94,5029.97,0
2015-06-12,5060.24,5067.96,5043.24,5051.1,0
2015-06-11,5088.26,5101.39,5075.05,5082.51,0
2015-06-10,5029.4,5086.66,5024.17,5076.69,0
2015-06-09,5013.13,5027.02,4974.62,5013.87,0
2015-06-08,5066.64,5069.0,5014.06,5021.63,0
2015-06-05,5057.04,5074.98,5025.52,5068.46,0
2015-06-04,5078.22,5101.11,5046.29,5059.12,0
2015-06-03,5098.48,5114.6,5084.99,5099.23,0
2015-06-02,5063.47,5100.02,5047.35,5076.52,0
2015-06-01,5094.94,5099.01,5045.67,5082.93,0
2015-05-29,5093.1,5099.4,5057.59,5070.03,0
2015-05-28,5096.34,5106.65,5080.25,5097.98,0
2015-05-27,5047.86,5111.54,5039.37,5106.59,0
2015-05-26,5076.91,5081.17,5016.74,5032.75,0
2015-05-22,5085.38,5103.84,5085.19,5089.36,0
2015-05-21,5065.94,5098.23,5062.51,5090.79,0
2015-05-20,5072.44,5097.52,5050.21,5071.74,0
2015-05-19,5080.44,5087.35,5062.8,5070.03,0
2015-05-18,5040.92,5084.5,5037.54,5078.44,0
2015-05-15,5059.15,5062.65,5034.84,5048.29,0
2015-05-14,5016.67,5051.72,4999.65,5050.8,0
2015-05-13,4991.42,5012.97,4977.49,4981.69,0
2015-05-12,4966.44,4995.5,4931.6,4976.19,0
2015-05-11,5003.26,5017.38,4992.02,4993.57,0
2015-05-08,4991.63,5014.33,4989.26,5003.55,0
2015-05-07,4917.75,4957.12,4914.53,4945.54,0
2015-05-06,4956.7,4965.1,4888.17,4919.64,0
2015-05-05,5000.19,5008.27,4934.34,4939.33,0
2015-05-04,5018.34,5043.62,5013.02,5016.93,0
2015-05-01,4966.32,5005.39,4962.74,5005.39,0
2015-04-30,4996.98,5015.96,4921.55,4941.42,0
2015-04-29,5028.45,5053.84,4999.83,5023.64,0
2015-04-28,5063.25,5075.3,5006.28,5055.42,0
2015-04-27,5104.36,5119.83,5053.54,5060.25,0
2015-04-24,5096.34,5100.37,5081.21,5092.08,0
2015-04-23,5020.22,5073.09,5019.29,5056.06,0
2015-04-22,5026.57,5040.65,4992.62,5035.17,0
2015-04-21,5023.95,5028.22,5009.51,5014.1,0
2015-04-20,4958.07,5000.2,4952.68,4994.6,0
2015-04-17,4966.11,4974.09,4912.33,4931.81,0
2015-04-16,4999.36,5016.0,4996.0,5007.79,0
2015-04-15,4992.61,5021.19,4989.24,5011.02,0
2015-04-14,4988.82,4996.82,4952.01,4977.29,0
2015-04-13,5001.55,5024.25,4985.96,4988.25,0
2015-04-10,4977.03,4996.08,4970.02,4995.98,0
2015-04-09,4950.84,4975.93,4928.11,4974.56,0
2015-04-08,4914.15,4956.72,4914.15,4950.82,0
2015-04-07,4917.5,4948.88,4909.77,4910.23,0
2015-04-06,4855.93,4929.62,4852.91,4917.32,0
2015-04-02,4885.41,4901.33,4872.96,4886.94,0
2015-04-01,4894.36,4899.38,4844.39,4880.23,0
2015-03-31,4925.91,4940.87,4899.31,4900.88,0
2015-03-30,4921.78,4948.46,4921.12,4947.44,0
2015-03-27,4863.73,4899.26,4859.66,4891.22,0
2015-03-26,4835.71,4889.21,4825.93,4863.36,0
2015-03-25,5002.83,5006.76,4876.52,4876.52,0
2015-03-24,5010.09,5032.48,4994.56,4994.73,0
2015-03-23,5020.6,5031.39,5010.97,5010.97,0
2015-03-20,5033.46,5042.14,5020.07,5026.42,0
2015-03-19,4982.02,5000.02,4979.94,4992.38,0
2015-03-18,4926.83,5001.57,4907.72,4982.83,0
2015-03-17,4912.64,4944.91,4907.02,4937.43,0
2015-03-16,4897.27,4929.94,4889.09,4929.51,0
2015-03-13,4885.54,4904.47,4842.8,4871.76,0
2015-03-12,4853.98,4895.8,4853.2,4893.29,0
2015-03-11,4866.94,4876.09,4846.79,4849.94,0
2015-03-10,4899.51,4903.44,4859.79,4859.79,0
2015-03-09,4936.07,4950.47,4920.82,4942.44,0
2015-03-06,4967.23,4982.93,4918.63,4927.37,0
2015-03-05,4979.95,4993.52,4963.1,4982.81,0
2015-03-04,4961.23,4973.32,4938.9,4967.14,0
2015-03-03,4990.7,4996.66,4956.07,4979.9,0
2015-03-02,4973.43,5008.57,4972.01,5008.1,0
2015-02-27,4985.03,4989.25,4960.87,4963.53,0
2015-02-26,4969.27,4989.11,4955.51,4987.89,0
2015-02-25,4960.36,4984.24,4956.0,4967.14,0
2015-02-24,4956.21,4971.18,4945.14,4968.12,0
2015-02-23,4953.1,4960.97,4939.56,4960.97,0
2015-02-20,4919.78,4957.02,4905.59,4955.97,0
2015-02-19,4901.51,4929.53,4900.63,4924.7,0
2015-02-18,4890.84,4907.5,4885.6,4906.36,0
2015-02-17,4889.98,4901.89,4880.64,4899.27,0
2015-02-13,4869.73,4893.84,4860.12,4893.84,0
2015-02-12,4828.08,4857.61,4823.57,4857.61,0
2015-02-11,4788.37,4810.36,4780.13,4801.18,0
2015-02-10,4754.63,4793.27,4737.12,4787.64,0
2015-02-09,4723.72,4749.47,4719.61,4726.01,0
2015-02-06,4768.84,4787.18,4731.22,4744.4,0
2015-02-05,4729.64,4767.38,4722.8,4765.1,0
2015-02-04,4699.8,4744.33,4697.79,4716.7,0
2015-02-03,4693.25,4727.74,4670.82,4727.74,0
2015-02-02,4650.6,4676.69,4580.46,4676.69,0
2015-01-30,4671.2,4703.81,4631.1,4635.24,0
2015-01-29,4635.73,4688.41,4601.76,4683.41,0
2015-01-28,4740.69,4742.06,4637.48,4637.99,0
2015-01-27,4698.23,4721.87,4659.83,4681.5,0
2015-01-26,4752.36,4774.18,4734.2,4771.76,0
2015-01-23,4748.19,4771.18,4737.95,4757.88,0
2015-01-22,4690.93,4752.6,4644.57,4750.4,0
2015-01-21,4641.95,4692.46,4629.59,4667.42,0
2015-01-20,4655.84,4665.65,4601.1,4654.85,0
2015-01-16,4566.38,4635.82,4563.11,4634.38,0
2015-01-15,4657.46,4663.96,4567.39,4570.82,0
2015-01-14,4610.76,4655.37,4595.98,4639.32,0
2015-01-13,4708.74,4751.34,4624.28,4661.5,0
2015-01-12,4714.07,4715.81,4650.65,4664.71,0
2015-01-09,4744.47,4744.71,4681.24,4704.07,0
2015-01-08,4689.54,4741.38,4688.02,4736.19,0
2015-01-07,4626.84,4652.72,4613.9,4650.47,0
2015-01-06,4666.85,4667.33,4567.59,4592.74,0
2015-01-05,4700.34,4702.77,4641.46,4652.57,0
2015-01-02,4760.24,4777.01,4698.11,4726.81,0
2014-12-31,4790.52,4806.43,4734.11,4736.05,0
2014-12-30,4793.61,4803.89,4772.88,4777.44,0
2014-12-29,4801.26,4813.72,4798.9,4806.91,0
2014-12-26,4788.06,4814.95,4787.85,4806.86,0
2014-12-24,4770.12,4787.57,4768.67,4773.47,0
2014-12-23,4798.02,4798.06,4761.39,4765.42,0
2014-12-22,4759.04,4781.93,4757.8,4781.42,0
2014-12-19,4752.6,4782.13,4738.29,4765.38,0
2014-12-18,4712.39,4748.4,4697.09,4748.4,0
2014-12-17,4556.9,4651.9,4550.7,4644.31,0
2014-12-16,4572.79,4645.19,4547.31,4547.83,0
2014-12-15,4679.67,4690.58,4592.43,4605.16,0
2014-12-12,4665.35,4707.92,4653.6,4653.6,0
2014-12-11,4704.64,4759.88,4699.42,4708.16,0
2014-12-10,4754.41,4766.64,4679.24,4684.03,0
2014-12-09,4685.2,4768.41,4674.38,4766.47,0
2014-12-08,4769.76,4793.24,4722.91,4740.69,0
2014-12-05,4776.57,4788.98,4769.64,4780.76,0
2014-12-04,4771.99,4785.41,4753.71,4769.44,0
2014-12-03,4761.31,4781.37,4745.14,4774.47,0
2014-12-02,4732.96,4761.63,4729.76,4755.81,0
2014-12-01,4777.73,4782.07,4724.62,4727.35,0
2014-11-28,4797.09,4810.86,4786.72,4791.63,0
2014-11-26,4760.23,4788.0,4757.49,4787.32,0
2014-11-25,4762.39,4774.52,4749.92,4758.25,0
2014-11-24,4725.16,4755.02,4723.62,4754.89,0
2014-11-21,4751.01,4751.6,4700.73,4712.97,0
2014-11-20,4655.2,4702.97,4653.33,4701.87,0
2014-11-19,4694.78,4696.2,4655.72,4675.71,0
2014-11-18,4674.84,4709.83,4674.3,4702.44,0
2014-11-17,4678.43,4689.53,4655.19,4671.0,0
2014-11-14,4679.85,4688.74,4664.3,4688.54,0
2014-11-13,4681.55,4703.11,4664.27,4680.14,0
2014-11-12,4644.63,4678.58,4643.78,4675.13,0
2014-11-11,4649.19,4661.22,4640.24,4660.56,0
2014-11-10,4635.1,4653.38,4626.49,4651.62,0
2014-11-07,4636.89,4638.8,4606.81,4632.53,0
2014-11-06,4616.78,4639.17,4604.76,4638.47,0
2014-11-05,4649.46,4650.39,4607.73,4620.72,0
2014-11-04,4623.77,4635.95,4594.92,4623.64,0
2014-11-03,4633.71,4654.18,4627.42,4638.91,0
2014-10-31,4639.45,4641.51,4616.58,4630.74,0
2014-10-30,4532.1,4575.5,4521.79,4566.14,0
2014-10-29,4551.37,4564.44,4517.02,4549.23,0
2014-10-28,4505.73,4564.29,4505.11,4564.29,0
2014-10-27,4469.02,4489.6,4450.29,4485.93,0
2014-10-24,4459.46,4486.26,4445.85,4483.72,0
2014-10-23,4427.43,4475.55,4421.56,4452.79,0
2014-10-22,4429.16,4435.86,4381.28,4382.85,0
2014-10-21,4359.16,4419.48,4356.1,4419.48,0
2014-10-20,4254.16,4316.87,4248.22,4316.07,0
2014-10-17,4275.08,4296.11,4241.67,4258.44,0
2014-10-16,4133.25,4246.01,4131.65,4217.39,0
2014-10-15,4154.1,4231.54,4116.6,4215.32,0
2014-10-14,4246.23,4281.34,4212.82,4227.17,0
2014-10-13,4274.9,4303.82,4212.87,4213.66,0
2014-10-10,4354.63,4380.51,4276.24,4276.24,0
2014-10-09,4458.29,4464.13,4377.28,4378.34,0
2014-10-08,4385.7,4473.73,4355.34,4468.59,0
2014-10-07,4433.91,4441.76,4385.15,4385.2,0
2014-10-06,4492.39,4496.26,4444.1,4454.8,0
2014-10-03,4456.8,4488.07,4445.72,4475.62,0
2014-10-02,4421.25,4441.95,4367.74,4430.19,0
2014-10-01,4486.64,4486.79,4409.3,4422.09,0
2014-09-30,4512.64,4522.06,4483.91,4493.39,0
2014-09-29,4465.84,4515.24,4464.44,4505.85,0
2014-09-26,4476.47,4515.75,4475.48,4512.19,0
2014-09-25,4540.82,4546.93,4466.64,4466.75,0
2014-09-24,4514.92,4557.27,4500.13,4555.22,0
2014-09-23,4511.31,4536.03,4508.42,4508.69,0
2014-09-22,4568.45,4568.87,4513.12,4527.69,0
2014-09-19,4606.13,4610.57,4563.44,4579.79,0
2014-09-18,4575.74,4593.98,4572.62,4593.43,0
2014-09-17,4553.96,4582.4,4539.36,4562.19,0
2014-09-16,4502.11,4558.24,4499.87,4552.76,0
2014-09-15,4567.45,4567.47,4506.73,4518.9,0
2014-09-12,4588.77,4590.08,4555.68,4567.6,0
2014-09-11,4567.64,4591.81,4559.75,4591.81,0
2014-09-10,4554.14,4587.1,4544.84,4586.52,0
2014-09-09,4588.83,4599.03,4544.44,4552.29,0
2014-09-08,4579.06,4600.4,4570.23,4592.29,0
2014-09-05,4560.63,4583.0,4542.74,4582.9,0
2014-09-04,4581.52,4603.15,4553.31,4562.29,0
2014-09-03,4610.14,4610.14,4565.38,4572.57,0
2014-09-02,4592.42,4598.64,4576.8,4598.19,0
2014-08-29,4571.75,4580.27,4553.78,4580.27,0
2014-08-28,4552.54,4565.96,4546.62,4557.69,0
2014-08-27,4574.35,4575.81,4561.83,4569.62,0
2014-08-26,4563.81,4575.59,4556.78,4570.64,0
2014-08-25,4563.72,4571.14,4547.78,4557.35,0
2014-08-22,4534.86,4547.24,4521.77,4538.55,0
2014-08-21,4526.72,4534.0,4513.81,4532.1,0
2014-08-20,4517.75,4533.01,4515.73,4526.48,0
2014-08-19,4514.25,4528.91,4513.92,4527.51,0
2014-08-18,4490.53,4509.16,4486.44,4508.31,0
2014-08-15,4479.64,4482.47,4427.13,4464.93,0
2014-08-14,4438.13,4453.0,4433.94,4453.0,0
2014-08-13,4407.86,4434.31,4403.64,4434.13,0
2014-08-12,4394.69,4407.08,4371.84,4389.25,0
2014-08-11,4387.38,4415.78,4384.15,4401.33,0
2014-08-08,4340.88,4373.12,4327.87,4370.9,0
2014-08-07,4373.24,4379.7,4321.89,4334.97,0
2014-08-06,4326.28,4378.99,4325.04,4355.05,0
2014-08-05,4364.59,4383.02,4333.58,4352.84,0
2014-08-04,4365.62,4395.38,4343.03,4383.89,0
2014-08-01,4363.39,4385.05,4324.02,4352.64,0
2014-07-31,4421.29,4430.8,4367.15,4369.77,0
2014-07-30,4468.44,4476.06,4444.51,4462.9,0
2014-07-29,4456.06,4470.97,4441.03,4442.7,0
2014-07-28,4451.12,4455.39,4413.91,4444.91,0
2014-07-25,4448.06,4457.95,4430.43,4449.56,0
2014-07-24,4481.61,4485.5,4465.93,4472.11,0
2014-07-23,4468.16,4480.73,4457.94,4473.7,0
2014-07-22,4444.94,4464.13,4443.35,4456.02,0
2014-07-21,4421.2,4432.42,4404.51,4424.7,0
2014-07-18,4379.94,4434.43,4378.22,4432.15,0
2014-07-17,4411.52,4425.38,4352.24,4363.45,0
2014-07-16,4446.16,4448.87,4419.71,4425.97,0
2014-07-15,4444.91,4451.92,4389.7,4416.39,0
2014-07-14,4441.39,4451.6,4432.95,4440.42,0
2014-07-11,4401.05,4417.16,4389.29,4415.49,0
2014-07-10,4352.03,4415.85,4351.04,4396.2,0
2014-07-09,4403.03,4421.93,4388.01,4419.03,0
2014-07-08,4442.87,4443.56,4372.04,4391.46,0
2014-07-07,4477.74,4478.02,4447.6,4451.53,0
2014-07-03,4472.89,4485.93,4463.85,4485.93,0
2014-07-02,4457.86,4466.92,4450.87,4457.73,0
2014-07-01,4424.7,4471.59,4424.43,4458.65,0
2014-06-30,4398.36,4417.46,4396.59,4408.18,0
2014-06-27,4371.8,4398.85,4371.6,4397.93,0
2014-06-26,4379.44,4379.8,4347.45,4379.05,0
2014-06-25,4341.82,4383.55,4339.41,4379.76,0
2014-06-24,4367.89,4399.87,4342.9,4350.36,0
2014-06-23,4368.95,4371.81,4358.68,4368.68,0
2014-06-20,4365.37,4368.8,4354.03,4368.04,0
2014-06-19,4370.13,4372.18,4339.61,4359.33,0
2014-06-18,4341.18,4365.1,4320.54,4362.84,0
2014-06-17,4316.01,4346.12,4311.15,4337.23,0
2014-06-16,4303.93,4326.89,4296.26,4321.11,0
2014-06-13,4315.3,4317.67,4288.41,4310.65,0
2014-06-12,4323.11,4328.35,4284.53,4297.63,0
2014-06-11,4322.92,4338.21,4315.49,4331.93,0
2014-06-10,4329.2,4338.87,4319.93,4338.0,0
2014-06-09,4324.34,4346.74,4320.28,4336.24,0
2014-06-06,4312.76,4322.51,4305.74,4321.4,0
2014-06-05,4259.11,4299.5,4241.68,4296.23,0
2014-06-04,4222.21,4256.19,4216.23,4251.64,0
2014-06-03,4222.04,4240.35,4215.8,4234.08,0
2014-06-02,4247.95,4247.96,4207.61,4237.2,0
2014-05-30,4251.48,4252.08,4221.95,4242.62,0
2014-05-29,4238.04,4247.95,4228.96,4247.95,0
2014-05-28,4234.96,4238.17,4216.89,4225.07,0
2014-05-27,4206.43,4237.07,4204.71,4237.07,0
2014-05-23,4159.78,4186.58,4148.3,4185.81,0
2014-05-22,4136.09,4164.85,4131.47,4154.34,0
2014-05-21,4105.96,4133.61,4103.61,4131.54,0
2014-05-20,4121.11,4124.86,4080.61,4096.89,0
2014-05-19,4080.33,4128.47,4075.7,4125.82,0
2014-05-16,4070.35,4091.16,4044.27,4090.59,0
2014-05-15,4096.53,4098.25,4035.96,4069.29,0
2014-05-14,4122.07,4132.33,4093.83,4100.63,0
2014-05-13,4144.9,4155.13,4128.01,4130.17,0
2014-05-12,4092.84,4146.54,4092.09,4143.86,0
2014-05-09,4043.44,4071.87,4025.24,4071.87,0
2014-05-08,4053.28,4109.2,4039.91,4051.5,0
2014-05-07,4085.49,4091.03,4021.05,4067.67,0
2014-05-06,4128.22,4132.46,4080.76,4080.76,0
2014-05-05,4099.25,4138.34,4086.35,4138.06,0
2014-05-02,4138.63,4145.06,4115.89,4123.9,0
2014-05-01,4121.25,4149.56,4105.61,4127.45,0
2014-04-30,4085.19,4116.14,4070.62,4114.56,0
2014-04-29,4089.51,4111.45,4070.24,4103.54,0
2014-04-28,4091.81,4111.59,4014.17,4074.4,0
2014-04-25,4125.16,4126.98,4068.1,4075.56,0
2014-04-24,4174.61,4177.16,4107.52,4148.34,0
2014-04-23,4160.9,4161.44,4125.41,4126.97,0
2014-04-22,4132.06,4170.72,4131.61,4161.46,0
2014-04-21,4105.36,4121.55,4081.91,4121.55,0
2014-04-17,4080.3,4110.46,4064.7,4095.52,0
2014-04-16,4066.82,4086.28,4038.81,4086.23,0
2014-04-15,4032.63,4054.8,3946.03,4034.16,0
2014-04-14,4038.06,4050.79,3986.5,4022.69,0
2014-04-11,4015.07,4067.22,3991.63,3999.73,0
2014-04-10,4181.21,4182.61,4042.76,4054.11,0
2014-04-09,4129.63,4185.19,4121.17,4183.9,0
2014-04-08,4085.17,4120.24,4066.11,4112.99,0
2014-04-07,4110.92,4133.68,4052.14,4079.75,0
2014-04-04,4263.94,4267.06,4118.71,4127.73,0
2014-04-03,4282.18,4284.68,4216.57,4237.74,0
2014-04-02,4281.61,4286.09,4258.86,4276.46,0
2014-04-01,4219.87,4268.2,4218.77,4268.04,0
2014-03-31,4185.63,4212.97,4180.54,4198.99,0
2014-03-28,4163.17,4203.49,4144.69,4155.76,0
2014-03-27,4169.35,4186.13,4131.81,4151.23,0
2014-03-26,4254.97,4263.07,4173.58,4173.58,0
2014-03-25,4252.64,4274.32,4203.64,4234.27,0
2014-03-24,4289.48,4289.49,4190.61,4226.39,0
2014-03-21,4339.9,4344.39,4268.34,4276.79,0
2014-03-20,4297.98,4329.61,4287.41,4319.29,0
2014-03-19,4331.45,4334.3,4283.54,4307.6,0
2014-03-18,4286.22,4334.66,4284.11,4333.31,0
2014-03-17,4274.21,4301.28,4273.01,4279.95,0
2014-03-14,4250.45,4272.34,4241.94,4245.4,0
2014-03-13,4338.25,4339.9,4242.94,4260.42,0
2014-03-12,4288.6,4323.33,4270.22,4323.33,0
2014-03-11,4342.93,4354.43,4295.47,4307.19,0
2014-03-10,4332.62,4339.93,4307.84,4334.45,0
2014-03-07,4370.98,4371.39,4319.15,4336.22,0
2014-03-06,4368.81,4371.71,4341.0,4352.13,0
2014-03-05,4352.76,4362.5,4344.15,4357.97,0
2014-03-04,4327.85,4357.21,4327.54,4351.97,0
2014-03-03,4261.42,4284.15,4239.65,4277.3,0
2014-02-28,4323.52,4342.59,4275.61,4308.12,0
2014-02-27,4291.46,4322.46,4284.78,4318.93,0
2014-02-26,4300.45,4316.82,4278.54,4292.06,0
2014-02-25,4298.48,4307.51,4275.8,4287.59,0
2014-02-24,4273.32,4311.12,4272.11,4292.97,0
2014-02-21,4282.16,4284.85,4261.63,4263.41,0
2014-02-20,4241.46,4272.34,4226.75,4267.55,0
2014-02-19,4260.74,4274.29,4232.38,4237.95,0
2014-02-18,4253.71,4277.33,4243.56,4272.78,0
2014-02-14,4237.0,4250.91,4225.75,4244.03,0
2014-02-13,4171.57,4240.67,4170.47,4240.67,0
2014-02-12,4196.85,4212.61,4190.39,4201.29,0
2014-02-11,4154.65,4198.51,4153.1,4191.04,0
2014-02-10,4125.12,4148.3,4122.61,4148.17,0
2014-02-07,4081.82,4126.51,4069.93,4125.86,0
2014-02-06,4022.66,4064.06,4022.17,4057.12,0
2014-02-05,4015.5,4026.28,3968.19,4011.55,0
2014-02-04,4019.44,4044.2,4004.58,4031.52,0
2014-02-03,4105.06,4113.55,3989.95,3996.96,0
2014-01-31,4068.63,4124.92,4067.61,4103.88,0
2014-01-30,4098.81,4135.84,4094.17,4123.13,0
2014-01-29,4060.61,4091.27,4044.76,4051.43,0
2014-01-28,4067.86,4099.81,4067.69,4097.96,0
2014-01-27,4132.22,4136.46,4052.63,4083.61,0
2014-01-24,4194.96,4197.93,4128.17,4128.17,0
2014-01-23,4224.36,4224.44,4192.28,4218.87,0
2014-01-22,4234.58,4246.55,4225.52,4243.0,0
2014-01-21,4222.98,4227.93,4193.17,4225.76,0
2014-01-17,4207.82,4217.24,4187.31,4197.58,0
2014-01-16,4209.59,4219.28,4204.15,4218.69,0
2014-01-15,4196.53,4218.79,4195.98,4214.88,0
2014-01-14,4129.6,4183.84,4125.81,4183.02,0
2014-01-13,4167.41,4179.47,4097.99,4113.3,0
2014-01-10,4168.93,4174.68,4142.21,4174.66,0
2014-01-09,4179.04,4182.74,4142.7,4156.19,0
2014-01-08,4154.28,4171.75,4145.0,4165.61,0
2014-01-07,4128.57,4158.18,4126.48,4153.18,0
2014-01-06,4137.03,4139.78,4103.75,4113.68,0
2014-01-03,4148.56,4152.96,4124.96,4131.91,0
2014-01-02,4160.03,4160.96,4131.79,4143.07,0
2013-12-31,4161.51,4177.73,4160.77,4176.59,0
2013-12-30,4153.58,4158.73,4142.18,4154.2,0
2013-12-27,4173.36,4175.36,4153.64,4156.59,0
2013-12-26,4164.21,4169.97,4158.59,4167.18,0
2013-12-24,4150.64,4155.62,4147.15,4155.42,0
2013-12-23,4136.14,4149.3,4127.72,4148.9,0
2013-12-20,4064.89,4111.93,4064.73,4104.74,0
2013-12-19,4059.34,4063.7,4045.41,4058.13,0
2013-12-18,4024.67,4070.38,3979.59,4070.06,0
2013-12-17,4028.88,4034.69,4011.58,4023.68,0
2013-12-16,4019.37,4043.0,4019.14,4029.52,0
2013-12-13,4015.53,4017.45,3992.29,4000.98,0
2013-12-12,4004.75,4013.54,3993.57,3998.4,0
2013-12-11,4061.67,4065.08,3998.92,4003.81,0
2013-12-10,4061.17,4074.01,4056.49,4060.49,0
2013-12-09,4073.75,4081.78,4063.5,4068.75,0
2013-12-06,4069.86,4069.86,4042.35,4062.52,0
2013-12-05,4037.99,4043.71,4025.26,4033.16,0
2013-12-04,4020.33,4051.73,4004.76,4038.0,0
2013-12-03,4038.99,4050.08,4022.12,4037.2,0
2013-12-02,4065.66,4068.49,4040.88,4045.26,0
2013-11-29,4057.16,4069.7,4055.45,4059.89,0
2013-11-27,4026.92,4045.81,4023.65,4044.75,0
2013-11-26,3996.7,4026.99,3989.49,4017.75,0
2013-11-25,4004.37,4007.09,3987.16,3994.57,0
2013-11-22,3977.31,3991.66,3973.0,3991.65,0
2013-11-21,3938.11,3970.91,3936.82,3969.15,0
2013-11-20,3940.98,3952.08,3911.61,3921.27,0
2013-11-19,3945.97,3960.44,3923.47,3931.55,0
2013-11-18,3990.06,3994.97,3942.85,3949.07,0
2013-11-15,3978.27,3985.97,3969.22,3985.97,0
2013-11-14,3956.47,3975.89,3949.01,3972.74,0
2013-11-13,3899.38,3965.58,3899.31,3965.58,0
2013-11-12,3907.82,3922.27,3902.67,3919.92,0
2013-11-11,3913.64,3925.34,3904.72,3919.79,0
2013-11-08,3871.24,3919.23,3869.12,3919.23,0
2013-11-07,3935.81,3938.33,3855.07,3857.33,0
2013-11-06,3952.18,3955.97,3920.91,3931.95,0
2013-11-05,3925.06,3947.27,3909.63,3939.86,0
2013-11-04,3932.6,3937.5,3919.46,3936.59,0
2013-11-01,3932.45,3938.48,3904.2,3922.04,0
2013-10-31,3924.34,3945.04,3909.26,3919.71,0
2013-10-30,3962.4,3966.71,3919.13,3930.62,0
2013-10-29,3954.34,3957.12,3934.94,3952.34,0
2013-10-28,3942.56,3947.58,3927.09,3940.13,0
2013-10-25,3955.98,3961.1,3927.5,3943.36,0
2013-10-24,3911.61,3932.6,3907.54,3928.96,0
2013-10-23,3907.3,3911.64,3887.66,3907.07,0
2013-10-22,3935.54,3947.67,3904.06,3929.57,0
2013-10-21,3922.65,3931.45,3909.91,3920.05,0
2013-10-18,3893.36,3914.93,3882.06,3914.28,0
2013-10-17,3822.85,3863.49,3821.43,3863.15,0
2013-10-16,3815.0,3840.48,3814.15,3839.43,0
2013-10-15,3810.72,3824.44,3789.68,3794.01,0
2013-10-14,3767.49,3816.41,3766.28,3815.27,0
2013-10-11,3753.22,3794.37,3751.38,3791.87,0
2013-10-10,3721.58,3764.72,3721.11,3760.75,0
2013-10-09,3701.62,3702.15,3650.03,3677.78,0
2013-10-08,3772.22,3772.49,3694.15,3694.83,0
2013-10-07,3776.64,3800.08,3769.75,3770.38,0
2013-10-04,3774.72,3812.86,3773.4,3807.75,0
2013-10-03,3809.9,3816.96,3753.17,3774.34,0
2013-10-02,3793.11,3819.28,3788.45,3815.02,0
2013-10-01,3774.18,3817.98,3774.18,3817.98,0
2013-09-30,3737.6,3780.97,3734.74,3771.48,0
2013-09-27,3767.89,3788.35,3762.67,3781.59,0
2013-09-26,3774.95,3795.72,3772.8,3787.43,0
2013-09-25,3772.59,3782.92,3754.94,3761.1,0
2013-09-24,3771.6,3789.85,3753.04,3768.25,0
2013-09-23,3786.84,3787.14,3745.54,3765.29,0
2013-09-20,3796.28,3798.76,3774.12,3774.73,0
2013-09-19,3794.7,3798.15,3781.59,3789.38,0
2013-09-18,3751.29,3790.7,3737.69,3783.64,0
2013-09-17,3725.31,3747.08,3724.26,3745.7,0
2013-09-16,3755.0,3756.24,3712.47,3717.85,0
2013-09-13,3723.27,3724.73,3701.88,3722.18,0
2013-09-12,3724.53,3731.84,3713.08,3715.97,0
2013-09-11,3710.79,3726.59,3704.22,3725.01,0
2013-09-10,3724.67,3729.38,3716.44,3729.02,0
